template,train_max,seed,depth,in_train,greedy_correct,greedy_valid,correct1,valid1,joint1,correct2,valid2,joint2,correct4,valid4,joint4,correct8,valid8,joint8,correct16,valid16,joint16
nl_exact,10,3408,25,0,0.4375,0.28125,0.482421875,0.314453125,0.314453125,0.5934895833333333,0.43828125,0.43828125,0.6891311813186813,0.5481971153846154,0.5481971153846154,0.7451825951825952,0.6212364024864026,0.6212364024864026,0.78125,0.6875,0.6875
nl_exact,10,3408,30,0,0.25,0.0,0.20703125,0.0,0.0,0.2578125,0.0,0.0,0.3084993131868132,0.0,0.0,0.3587922494172494,0.0,0.0,0.40625,0.0,0.0
nl_exact,10,3408,35,0,0.0625,0.0,0.025390625,0.009765625,0.0078125,0.04947916666666667,0.019270833333333334,0.015364583333333334,0.09397321428571428,0.0375,0.0296875,0.16979166666666667,0.07083333333333333,0.05520833333333333,0.28125,0.125,0.09375
nl_exact,10,3408,40,0,0.0625,0.0,0.009765625,0.0078125,0.005859375,0.019270833333333334,0.015364583333333334,0.01171875,0.0375,0.0296875,0.0234375,0.07083333333333333,0.05520833333333333,0.046875,0.125,0.09375,0.09375
nl_exact,10,3408,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,10,3408,50,0,0.03125,0.0,0.00390625,0.0,0.0,0.0078125,0.0,0.0,0.015625,0.0,0.0,0.03125,0.0,0.0,0.0625,0.0,0.0
nl_exact,10,3409,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,10,3409,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,10,3409,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,10,3409,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,10,3409,12,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,10,3409,15,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,10,3409,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,10,3409,20,0,0.96875,1.0,0.978515625,1.0,0.978515625,0.9856770833333334,1.0,0.9856770833333334,0.9943337912087912,1.0,0.9943337912087912,0.999599358974359,1.0,0.999599358974359,1.0,1.0,1.0
nl_exact,10,3409,25,0,0.96875,1.0,0.951171875,0.982421875,0.951171875,0.9645833333333333,0.9958333333333333,0.9645833333333333,0.968492445054945,0.999742445054945,0.968492445054945,0.96875,1.0,0.96875,0.96875,1.0,0.96875
nl_exact,10,3409,30,0,0.9375,0.9375,0.85546875,0.857421875,0.853515625,0.9208333333333333,0.9200520833333333,0.9200520833333333,0.9427884615384615,0.9427712912087912,0.9427712912087912,0.9531031468531469,0.9531031468531469,0.9531031468531469,0.96875,0.96875,0.96875
nl_exact,10,3409,35,0,0.40625,0.40625,0.349609375,0.35546875,0.341796875,0.5078125,0.5075520833333333,0.49895833333333334,0.6557520604395605,0.6518028846153846,0.6473385989010989,0.755315170940171,0.7511679292929293,0.7507697163947163,0.8125,0.8125,0.8125
nl_exact,10,3409,40,0,0.125,0.125,0.12890625,0.138671875,0.099609375,0.21927083333333333,0.23359375,0.17317708333333334,0.3314732142857143,0.35267857142857145,0.27237293956043956,0.4386509324009324,0.468407634032634,0.37814685314685315,0.53125,0.5625,0.46875
nl_exact,10,3409,45,0,0.09375,0.09375,0.056640625,0.076171875,0.052734375,0.10260416666666666,0.12994791666666666,0.09479166666666666,0.17594436813186812,0.2070054945054945,0.16031936813186812,0.2902219308469308,0.3070221445221445,0.2589719308469308,0.46875,0.40625,0.40625
nl_exact,10,3409,50,0,0.0625,0.09375,0.076171875,0.10546875,0.0703125,0.1375,0.18619791666666666,0.12708333333333333,0.2288804945054945,0.3004979395604396,0.2119848901098901,0.342606351981352,0.4376869658119658,0.31784673659673657,0.46875,0.59375,0.4375
nl_exact,15,3407,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,25,0,1.0,1.0,0.994140625,0.994140625,0.994140625,0.99921875,0.99921875,0.99921875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3407,30,0,1.0,1.0,0.951171875,0.96484375,0.951171875,0.9848958333333333,0.9854166666666667,0.9848958333333333,0.9963083791208791,0.9963083791208791,0.9963083791208791,0.9998907342657343,0.9998907342657343,0.9998907342657343,1.0,1.0,1.0
nl_exact,15,3407,35,0,0.875,0.875,0.015625,0.015625,0.015625,0.03046875,0.03046875,0.03046875,0.05803571428571429,0.05803571428571429,0.05803571428571429,0.10625,0.10625,0.10625,0.1875,0.1875,0.1875
nl_exact,15,3407,40,0,0.21875,0.8125,0.001953125,0.001953125,0.001953125,0.00390625,0.00390625,0.00390625,0.0078125,0.0078125,0.0078125,0.015625,0.015625,0.015625,0.03125,0.03125,0.03125
nl_exact,15,3407,45,0,0.0,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,15,3407,50,0,0.0,0.90625,0.0,0.00390625,0.0,0.0,0.0078125,0.0,0.0,0.015625,0.0,0.0,0.03125,0.0,0.0,0.0625,0.0
nl_exact,15,3408,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,20,0,1.0,1.0,0.9921875,0.9921875,0.9921875,0.9984375,0.9984375,0.9984375,0.9999828296703297,0.9999828296703297,0.9999828296703297,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,30,0,1.0,1.0,0.9453125,0.9765625,0.9453125,0.9955729166666667,0.9984375,0.9955729166666667,0.9999828296703297,1.0,0.9999828296703297,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3408,35,0,0.15625,0.0,0.04296875,0.025390625,0.015625,0.08333333333333334,0.04947916666666667,0.03072916666666667,0.15669642857142857,0.09397321428571428,0.059375,0.27708333333333335,0.16979166666666667,0.11041666666666666,0.4375,0.28125,0.1875
nl_exact,15,3408,40,0,0.09375,0.0,0.0234375,0.013671875,0.0078125,0.04583333333333334,0.02734375,0.015625,0.08772321428571428,0.0546875,0.03125,0.16145833333333334,0.109375,0.0625,0.28125,0.21875,0.125
nl_exact,15,3408,45,0,0.15625,0.09375,0.03515625,0.025390625,0.01171875,0.06614583333333333,0.04947916666666667,0.023177083333333334,0.11799450549450549,0.09397321428571428,0.0453125,0.19334935897435898,0.16979166666666667,0.08645833333333333,0.28125,0.28125,0.15625
nl_exact,15,3408,50,0,0.15625,0.0,0.01953125,0.01953125,0.001953125,0.03828125,0.0375,0.00390625,0.07343749999999999,0.06919642857142858,0.0078125,0.134375,0.11875,0.015625,0.21875,0.1875,0.03125
nl_exact,15,3409,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,30,0,1.0,1.0,0.845703125,0.876953125,0.845703125,0.96875,0.9776041666666666,0.96875,0.9987980769230769,0.9994505494505495,0.9987980769230769,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,15,3409,35,0,0.09375,0.09375,0.00390625,0.0,0.0,0.007552083333333334,0.0,0.0,0.014062499999999999,0.0,0.0,0.02395833333333333,0.0,0.0,0.03125,0.0,0.0
nl_exact,15,3409,40,0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,15,3409,45,0,0.0,0.0,0.009765625,0.0078125,0.0078125,0.019270833333333334,0.015364583333333334,0.015364583333333334,0.0375,0.0296875,0.0296875,0.07083333333333333,0.05520833333333333,0.05520833333333333,0.125,0.09375,0.09375
nl_exact,15,3409,50,0,0.0,0.0,0.005859375,0.001953125,0.001953125,0.011458333333333334,0.00390625,0.00390625,0.021875,0.0078125,0.0078125,0.03958333333333333,0.015625,0.015625,0.0625,0.03125,0.03125
nl_exact,20,3407,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,5,1,1.0,1.0,0.9921875,0.9921875,0.9921875,0.9984375,0.9984375,0.9984375,0.9999828296703297,0.9999828296703297,0.9999828296703297,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,30,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3407,35,0,0.90625,0.90625,0.017578125,0.0234375,0.017578125,0.03411458333333334,0.04479166666666667,0.03411458333333334,0.06428571428571428,0.08212568681318681,0.06428571428571428,0.11458333333333333,0.1404647435897436,0.11458333333333333,0.1875,0.21875,0.1875
nl_exact,20,3407,40,0,0.8125,0.8125,0.091796875,0.109375,0.091796875,0.17135416666666667,0.20234375,0.17135416666666667,0.2992101648351648,0.34915865384615385,0.2992101648351648,0.4617788461538462,0.5375509906759907,0.4617788461538462,0.59375,0.71875,0.59375
nl_exact,20,3407,45,0,0.71875,0.71875,0.134765625,0.146484375,0.134765625,0.23984375000000002,0.25833333333333336,0.23984375000000002,0.39208447802197804,0.41662087912087914,0.39208447802197804,0.5731279137529137,0.6019230769230769,0.5731279137529137,0.75,0.78125,0.75
nl_exact,20,3407,50,0,0.34375,0.375,0.076171875,0.09375,0.076171875,0.14166666666666666,0.17005208333333333,0.14166666666666666,0.24830013736263737,0.2848901098901099,0.24830013736263737,0.40037150349650347,0.42786276223776226,0.40037150349650347,0.59375,0.59375,0.59375
nl_exact,20,3408,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3408,30,0,1.0,1.0,0.568359375,0.568359375,0.568359375,0.8028645833333333,0.8028645833333333,0.8028645833333333,0.950103021978022,0.950103021978022,0.950103021978022,0.9918900543900544,0.9918900543900544,0.9918900543900544,1.0,1.0,1.0
nl_exact,20,3408,35,0,0.84375,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,20,3408,40,0,0.84375,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,20,3408,45,0,0.6875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,20,3408,50,0,0.71875,0.71875,0.00390625,0.00390625,0.00390625,0.0078125,0.0078125,0.0078125,0.015625,0.015625,0.015625,0.03125,0.03125,0.03125,0.0625,0.0625,0.0625
nl_exact,20,3409,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,20,3409,30,0,0.96875,0.96875,0.72265625,0.81640625,0.72265625,0.8971354166666666,0.9346354166666666,0.8971354166666666,0.962448489010989,0.9668956043956044,0.962448489010989,0.9687451437451438,0.96875,0.9687451437451438,0.96875,0.96875,0.96875
nl_exact,20,3409,35,0,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,20,3409,40,0,0.15625,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,20,3409,45,0,0.0,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,20,3409,50,0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nl_exact,25,3407,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,25,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,30,0,1.0,1.0,0.9375,0.9375,0.9375,0.9924479166666667,0.9924479166666667,0.9924479166666667,0.999948489010989,0.999948489010989,0.999948489010989,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3407,35,0,0.78125,0.75,0.033203125,0.021484375,0.021484375,0.06536458333333334,0.04244791666666667,0.04244791666666667,0.1265625,0.0828125,0.0828125,0.23645833333333333,0.15729166666666666,0.15729166666666666,0.40625,0.28125,0.28125
nl_exact,25,3407,40,0,0.84375,0.84375,0.025390625,0.0234375,0.0234375,0.05026041666666667,0.04635416666666667,0.04635416666666667,0.0984375,0.090625,0.090625,0.18854166666666666,0.17291666666666666,0.17291666666666666,0.34375,0.3125,0.3125
nl_exact,25,3407,45,0,0.71875,0.59375,0.01953125,0.01953125,0.01953125,0.038802083333333334,0.038802083333333334,0.038802083333333334,0.0765625,0.0765625,0.0765625,0.14895833333333333,0.14895833333333333,0.14895833333333333,0.28125,0.28125,0.28125
nl_exact,25,3407,50,0,0.5625,0.5,0.01953125,0.01953125,0.01953125,0.03854166666666667,0.03854166666666667,0.03854166666666667,0.075,0.075,0.075,0.14166666666666666,0.14166666666666666,0.14166666666666666,0.25,0.25,0.25
nl_exact,25,3408,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,25,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3408,30,0,1.0,1.0,0.4921875,0.513671875,0.4921875,0.7385416666666667,0.759375,0.7385416666666667,0.9306662087912088,0.9416723901098901,0.9306662087912088,0.9965957653457653,0.9980890637140637,0.9965957653457653,1.0,1.0,1.0
nl_exact,25,3408,35,0,0.21875,1.0,0.013671875,0.029296875,0.013671875,0.02578125,0.05546875,0.02578125,0.045758928571428575,0.09975961538461539,0.045758928571428575,0.071875,0.16442307692307692,0.071875,0.09375,0.25,0.09375
nl_exact,25,3408,40,0,0.03125,0.84375,0.013671875,0.03125,0.013671875,0.0265625,0.059375000000000004,0.0265625,0.05022321428571429,0.10839629120879121,0.05022321428571429,0.090625,0.18814102564102564,0.090625,0.15625,0.3125,0.15625
nl_exact,25,3408,45,0,0.0,0.75,0.013671875,0.052734375,0.013671875,0.027083333333333334,0.09947916666666667,0.027083333333333334,0.053125,0.17942994505494506,0.053125,0.10208333333333333,0.3040574009324009,0.10208333333333333,0.1875,0.46875,0.1875
nl_exact,25,3408,50,0,0.0625,0.84375,0.02734375,0.072265625,0.02734375,0.05260416666666667,0.13463541666666667,0.05260416666666667,0.09775068681318681,0.23822115384615383,0.09775068681318681,0.1717147435897436,0.3935678904428904,0.1717147435897436,0.28125,0.59375,0.28125
nl_exact,25,3409,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,15,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,18,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,25,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,30,0,1.0,1.0,0.931640625,1.0,0.931640625,0.990625,1.0,0.990625,0.9998626373626374,1.0,0.9998626373626374,1.0,1.0,1.0,1.0,1.0,1.0
nl_exact,25,3409,35,0,0.90625,0.9375,0.1015625,0.12890625,0.083984375,0.19322916666666667,0.24114583333333334,0.1609375,0.35078983516483514,0.4238839285714286,0.29656593406593407,0.5848557692307692,0.6685096153846154,0.5100160256410257,0.84375,0.90625,0.78125
nl_exact,25,3409,40,0,0.15625,0.96875,0.0234375,0.0390625,0.01953125,0.04557291666666667,0.07708333333333334,0.03854166666666667,0.08616071428571428,0.15,0.075,0.15416666666666667,0.2833333333333333,0.14166666666666666,0.25,0.5,0.25
