template,train_max,depth,n,greedy_correct_mean,greedy_correct_std,greedy_valid_mean,greedy_valid_std,correct1_mean,correct1_std,valid1_mean,valid1_std,joint1_mean,joint1_std,correct2_mean,correct2_std,valid2_mean,valid2_std,joint2_mean,joint2_std,correct4_mean,correct4_std,valid4_mean,valid4_std,joint4_mean,joint4_std,correct8_mean,correct8_std,valid8_mean,valid8_std,joint8_mean,joint8_std,correct16_mean,correct16_std,valid16_mean,valid16_std,joint16_mean,joint16_std
nl_exact,20,18,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,20,20,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,20,25,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,20,30,3,0.9895833333333334,0.01473139127471974,0.9895833333333334,0.01473139127471974,0.763671875,0.17858726794521332,0.794921875,0.17687018038560207,0.763671875,0.17858726794521332,0.9,0.0805056830471832,0.9125,0.08198811145257698,0.9,0.0805056830471832,0.9708505036630036,0.02121905576898496,0.9723328754578755,0.02073001111729718,0.9708505036630036,0.02121905576898496,0.9868783993783994,0.013242709298448379,0.9868800181300181,0.013240492752541567,0.9868783993783994,0.013242709298448379,0.9895833333333334,0.01473139127471974,0.9895833333333334,0.01473139127471974,0.9895833333333334,0.01473139127471974
nl_exact,20,35,3,0.6875,0.2663898302613421,0.75,0.17860862707794006,0.005859375,0.008286407592029853,0.0078125,0.011048543456039806,0.005859375,0.008286407592029853,0.011371527777777779,0.016081768808235718,0.014930555555555556,0.021114994160431628,0.011371527777777779,0.016081768808235718,0.021428571428571425,0.03030457633656632,0.027375228937728938,0.03871442003680468,0.021428571428571425,0.03030457633656632,0.03819444444444444,0.05401510134063905,0.0468215811965812,0.06621571513995822,0.03819444444444444,0.05401510134063905,0.0625,0.08838834764831845,0.07291666666666667,0.10311973892303818,0.0625,0.08838834764831845
nl_exact,20,40,3,0.6041666666666666,0.31698175113964455,0.7083333333333334,0.16989069198229262,0.030598958333333332,0.04327346186948924,0.036458333333333336,0.05155986946151909,0.030598958333333332,0.04327346186948924,0.057118055555555554,0.08077712882304658,0.06744791666666666,0.09538575850381031,0.057118055555555554,0.08077712882304658,0.0997367216117216,0.14104902436992647,0.11638621794871795,0.16459496789638786,0.0997367216117216,0.14104902436992647,0.15392628205128206,0.2176846356825894,0.17918366355866355,0.25340396716035973,0.15392628205128206,0.2176846356825894,0.19791666666666666,0.2798964342196751,0.23958333333333334,0.338821999318554,0.19791666666666666,0.2798964342196751
nl_exact,20,45,3,0.46875,0.3317017360018887,0.6666666666666666,0.05311478659992484,0.044921875,0.06352912487222888,0.048828125,0.06905339660024878,0.044921875,0.06352912487222888,0.07994791666666667,0.11306342803347401,0.08611111111111112,0.12177950120434987,0.07994791666666667,0.11306342803347401,0.13069482600732601,0.18483039547155236,0.13887362637362638,0.19639696587351638,0.13069482600732601,0.18483039547155236,0.1910426379176379,0.270175089534656,0.20064102564102562,0.2837492596299864,0.1910426379176379,0.270175089534656,0.25,0.3535533905932738,0.2604166666666667,0.3682847818679935,0.25,0.3535533905932738
nl_exact,20,50,3,0.3541666666666667,0.29352089174177853,0.5520833333333334,0.1405285162836671,0.026692708333333332,0.03502337931331449,0.032552083333333336,0.0433028363237393,0.026692708333333332,0.03502337931331449,0.049826388888888885,0.06501915746294594,0.05928819444444444,0.07838681054193192,0.049826388888888885,0.06501915746294594,0.0879750457875458,0.11354627954471876,0.10017170329670329,0.13077130790571073,0.0879750457875458,0.11354627954471876,0.14387383449883448,0.18181938157766775,0.1530375874125874,0.19474906617365492,0.14387383449883448,0.18181938157766775,0.21875,0.2663898302613421,0.21875,0.2663898302613421,0.21875,0.2663898302613421
nl_exact,25,1,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,2,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,5,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,10,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,12,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,15,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,18,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,20,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,25,3,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,30,3,1.0,0.0,1.0,0.0,0.787109375,0.20855497649937835,0.8170572916666666,0.21603795312321894,0.787109375,0.20855497649937835,0.9072048611111111,0.11926521042462958,0.9172743055555556,0.11169422996694568,0.9072048611111111,0.11926521042462958,0.9768257783882783,0.03263976349655346,0.980540293040293,0.027483765777890468,0.9768257783882783,0.03263976349655346,0.9988652551152551,0.0016047716058397192,0.9993630212380212,0.0009008240041339974,0.9988652551152551,0.0016047716058397192,1.0,0.0,1.0,0.0,1.0,0.0
nl_exact,25,35,3,0.6354166666666666,0.29901458530015257,0.8958333333333334,0.10622957319984969,0.049479166666666664,0.03768176075127026,0.059895833333333336,0.048901854057848755,0.039713541666666664,0.03146626555623586,0.09479166666666666,0.07145705528092587,0.11302083333333333,0.09075386950032713,0.0763888888888889,0.06017084108357841,0.17437042124542124,0.12903529619101686,0.20215201465201466,0.15694071580852786,0.1417124542124542,0.11053790286881127,0.29772970085470085,0.21385813484426508,0.3300747863247863,0.2393272715949551,0.24639423076923078,0.18964236478994023,0.4479166666666667,0.30760048042152915,0.4791666666666667,0.3022628776780606,0.3854166666666667,0.29017475577466917
nl_exact,25,40,3,0.34375,0.3572172541558801,0.8854166666666666,0.05892556509887896,0.020833333333333332,0.005126307209643106,0.03125,0.00637887953849786,0.018880208333333332,0.004013290366516261,0.04079861111111111,0.010246733096892426,0.060937500000000006,0.012593688252307039,0.03715277777777778,0.008139380673424335,0.07827380952380952,0.020458197815337347,0.1163404304029304,0.02488211763364597,0.07194940476190476,0.016634415543400418,0.14444444444444443,0.040561144021353586,0.21479700854700853,0.04885943196529874,0.13506944444444444,0.03391776433750198,0.25,0.07654655446197431,0.375,0.08838834764831845,0.23958333333333334,0.06421264586426018
nl_exact,25,45,3,0.23958333333333334,0.338821999318554,0.6354166666666666,0.0820209153542897,0.015625,0.0027621358640099515,0.040364583333333336,0.014817456610339898,0.013671875,0.004784159653873394,0.03090277777777778,0.005586664204758363,0.07647569444444445,0.026855624385772367,0.027083333333333334,0.009568319307746789,0.06041666666666667,0.011434634583385499,0.13989239926739927,0.045239988771850634,0.053125,0.01913663861549358,0.11527777777777777,0.024001068970535357,0.24648407148407148,0.06933530324141404,0.10208333333333333,0.038273277230987154,0.20833333333333334,0.05311478659992484,0.4166666666666667,0.09660019266141358,0.1875,0.07654655446197431
nl_exact,25,50,3,0.21875,0.24340253011558172,0.6875,0.142064392676936,0.018880208333333332,0.007190990245564623,0.0390625,0.0235996991671769,0.016927083333333332,0.009743899444723805,0.03680555555555556,0.013663536368021527,0.07439236111111111,0.042854347563942366,0.03298611111111111,0.018703324104600454,0.07008356227106227,0.02484169660499691,0.13669871794871793,0.0723405494825769,0.0627918956043956,0.03462114448652146,0.12807158119658119,0.04229172098283332,0.2388281857031857,0.1106043767568074,0.11487713675213675,0.060392302118256885,0.21875,0.06750771560841522,0.3854166666666667,0.14950729265007628,0.19791666666666666,0.09660019266141358
